Uqno,PERSONNO,BUSNSNO,Province,Q13GENDER,Q14AGE,Q15POPULATION,Q16MARITALSTATUS,Q17EDUCATION,Q4VAT,Q5incometax,Q6licence,Q71municipality,Q72ProfAssociation,Q73Busassociation,Q74Tradleader,Q75Protcagency,Q76Friend,Q77Cips,Q78Other,Q79Landlord,Q8OwnerType,Q10Binduscode,Q11Ownership,Q12HsePartners,Q13NoPartners,Q14OthrPartners,Q15NoPartners,Q16MainOwner,Q17Location,Q18Tempstructure,Q19PayLocation,Q19A1Municipality,Q19A2Profassociation,Q19A3Busnsassociation,Q19A4Traditionalleader,Q19A5Protectionagency,Q19A6Friend,Q19A7Owner,Q19A8Other,Q19BPAYLOCPROOF,Q20Costlocation,Q21Electricity,Q22Water,Q23ToiletFacility,Q24COMMUNICATION,Q25Typrecord,Q26Recseperate,Q27RSNRECNOTKEPT,Q28Duration,Q29Turnover12Mnth,Q29aa1JUL,Q29ab2AUG,Q29ac3SEP,Q29ad4OCT,Q29ae5NOV,Q29af6DEC,Q29ag7JAN,Q29ah8FEB,Q29ai9MAR,Q29aj10APR,Q29ak11MAY,Q29al12JUN,Q30Rsnless12Mnth,Q31BusStarted,Q32MainReason,Q33FinSupport,Q34OwnMoney,Q35MainSource,Q36Totownmoney,Q37BorMoney,Q381Combanks,Q382Friends,Q383CrSociety,Q384MnyLender,Q385Partner,Q386Busnsass,Q387NGO,Q388Other,Q389GOV,Q39Totbormoney,Q40Payoffloan,Q41TotPayoff,Q42Grant,Q431Government,Q432NGO,Q433Othr,Q434PRIVATE,Q44RawMaterial,Q45Costrawmat,Q46Supplier,Q47Costsupp,Q48Turnoverlstmnth,Q49OthrIncome,Q501AltLocation,Q502Loans,Q503Marketing,Q504Material,Q505GovRegulation,Q506Technology,Q507Contracts,Q508Other,Q51Assistance,Q52advice,Q53Employer,Q541Pdlstyear,Q541Unpdlstyear,Q542Pdlstmnth,Q542Unpdlstmnth,Q543PdLstweek,Q543UnPdlstweek,Q544Pdfstmnth,Q544Npdfstmnth,Q551PdFulltime,Q551UnPdfulltime,Q552PdParttime,Q552UnPdparttime,Q561PdMale,Q561UnPdmale,Q562PdFemale,Q562Unpdfemale,Q571PdBlack,Q571UnPdBlack,Q572PdCoulord,Q572UnPdCoulord,Q573PdIndian,Q573UnPdIndian,Q574PdWhite,Q574UnpdWhite,Q575PdOther,Q575UnpdOther,Q581Pd15_24,Q581Unpd15_24,Q582Pd25_34,Q582Unpd25_34,Q583Pd35_44,Q583Unpd35_44,Q584Pd45_54,Q584Unpd45_54,Q585Pd55_64,Q585Unpd55_64,Q586PdMore64,Q586UnpdMore64,Q587PdUnder15,Q587UnpdUnder15,Q591Empl_Salary,Q592Empl_Inkind,Q593Empl_Transprt,Q594Empl_Other,Q601Own_Salary,Q602Own_Inkind,Q603Own_Transprt,Q604Own_Other,Q611CstElec,Q612cstwater,Q613cstfuel,Q614cstspares,Q615cstrent,Q616cstmach,Q617csttele,Q618csttrans,Q619cstrepair,Q6110cstbusserv,Q6111cstlicense,Q6112cstinterest,Q6113cstins,Q6114csttax,Q6115cstprotect,Q6116cstother,Q621cstmachinery,Q622CstTools,Q623cstvehicles,Q624cstbuildings,Q625cstFurniture,Q626cstother,Q63netprofit,Q64Avenetprofit,Q65Actprofit,Q66debts,Q67Totaldebt,Q68Transport,Q69transservice,Q70TypGoods,Q71NotVat,Q72NotRegistax,Q73SavAccount,Q74InvestAccount,Q75LoanAccount,Q76AssetFin,Q77MotrtLoan,Q78CreditFac,Q79Shrttrmins,Q80PymtSavAcc,Q81BUSPYMT,Q82FinOmbus,Q83FinEdu,Education_Status,Indus,metro_code,Geo_type_code,Stratum,weight
966107660000025501,01,1,Limpopo,Female,58,African/Black,Married,Grade 6/Standard 4,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,Within the owner’s dwelling/s – without its own space (e.g. a family room),Permanent,No,,,,,,,,,,,Yes,Not applicable,Not applicable,Cellular telephone,No accounts kept,,Don’t see a need to keep records,12,2500,Normal,Low,Low,Low,Low,Normal,Low,Low,Normal,Low,Low,Low,,5 or more but less than 10 years ago,To survive/make ends meet/provide for my family,Yes,No,,,Yes,No,Yes,No,No,No,No,No,No,No,400,No,,No,,,,,No,,Yes,100,200,0,No,No,Yes,Yes,No,Yes,No,No,Assistance with marketing,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,0,0,200,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,180,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Less than primary completed,Wholesale and retail trade,17,2,90201,920.6108063200001
966107930000008001,01,1,Limpopo,Male,55,African/Black,Married,Grade 7/Standard 5/ ABET 3,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,"On a footpath, street or open space","RENT FREE, WITHOUT PERMISSION (SQUATTING)",,,,,,,,,,,,No,No water access,None,Cellular telephone,No accounts kept,,The business is too small,10,,,,,,,,,,,,,,Sickness of yourself or staff,3 or more but less than 5 years ago,Unemployed,Yes,Yes,Other social grants (excl. old age grants),50,No,,,,,,,,,,,,,No,,,,,No,,Yes,200,400,0,Yes,No,No,No,No,No,No,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,370,318,0,50,0,0,0,,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Primary completed,Wholesale and retail trade,17,2,90213,1231.855375742
966107930000009401,01,1,Limpopo,Male,55,African/Black,Married,No schooling,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,Within the owner’s dwelling/s – without its own space (e.g. a family room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water on site,None,Cellular telephone,No accounts kept,,No skills,7,,,,,,,,,,,,,,"Family reasons (e.g. Death of a family member, taking care if a sick family member)",3 or more but less than 5 years ago,Unemployed,Yes,Yes,Previous and/or present wage employment,500,Yes,No,Yes,No,No,No,No,No,No,No,300,No,,No,,,,,Yes,100,No,,1000,0,No,No,No,No,No,No,No,No,,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,420,70,0,40,0,0,0,,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,1800,Save it in the bank,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,"Yes, from bank",No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,No schooling,Wholesale and retail trade,17,2,90213,653.983965393
966107930000010801,01,1,Limpopo,Female,43,African/Black,Never married,Grade 9/Standard 7/Form 2 / ABET 4,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,Within the owner’s dwelling/s – without its own space (e.g. a family room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water on site,None,Cellular telephone,Some accounts but not full (for example expenditures),"Some are recorded separately, some together",,12,30000,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,,10 or more years ago,Unemployed,Yes,Yes,Money paid out from a stokvel,600,No,,,,,,,,,,,,,No,,,,,Yes,2000,No,,6000,0,No,No,No,Yes,No,No,No,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,300,0,200,0,0,0,,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,4000,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,"Yes, from bank",No,No,No,No,No,Not applicable (no account),No,Debit card/ pay cash,No,No,Secondary not completed,Wholesale and retail trade,17,2,90213,898.85685556
966107930000012201,01,1,Limpopo,Male,57,African/Black,Divorce or separated,"Grade 3/Standard 1/ ABET 1 (KHARI RI GUDE, SANLI)",No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,Within the owner’s dwelling/s – without its own space (e.g. a family room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water on site,None,Cellular telephone,No accounts kept,,No skills,12,1000,Low,Low,Low,Low,Low,High,Normal,Normal,Normal,Low,Low,Low,,1 or more but less than 3 years ago,Unemployed,No,,,,,,,,,,,,,,,,,,,,,,No,,Yes,0,83,0,No,No,No,No,No,No,No,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,70,10,0,20,0,0,0,,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,500,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Less than primary completed,Wholesale and retail trade,17,2,90213,734.285038249
966108060000008601,01,1,Limpopo,Male,41,African/Black,Married,Grade 12/Standard 10/Form 5/Matric,No,No,No,,,,,,,,,,Own account-worker (without employees),Business activities N.E.C.,Yes,,,,,,Within the owner’s dwelling/s – without its own space (e.g. a family room),Permanent,No,,,,,,,,,,,No,Piped (Tap) water on site,Pit latrine with ventilation pipe,Cellular telephone,No accounts kept,,The business is too small,8,,,,,,,,,,,,,,No customers,1 or more but less than 3 years ago,Unemployed,Yes,Yes,Previous and/or present wage employment,2000,No,,,,,,,,,,,,,No,,,,,No,,No,,500,0,No,No,Yes,No,No,Yes,No,Yes,Assistance with marketing,Other,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,800,200,0,0,0,0,0,,0,150,0,400,0,0,0,0,0,0,0,0,800,0,0,0,0,1300,1000,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,"Yes, from bank",No,No,No,No,No,Not applicable (no account),Yes,Debit card/ pay cash,No,No,Secondary completed,"Financial intermediation, insurance, real estate and business services",17,2,90208,1536.798270729
966108060000014301,01,1,Limpopo,Female,63,African/Black,Married,Grade 11/Standard 9/Form 4,No,No,No,,,,,,,,,,Own account-worker (without employees),Manufacturing N.E.C...,Yes,,,,,,Within the owner’s dwelling/s – without its own space (e.g. a family room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water on site,Pit latrine without ventilation pipe,Cellular telephone,No accounts kept,,The business is too small,12,1000,High,High,High,High,Normal,Normal,Low,Low,Normal,Low,High,High,,5 or more but less than 10 years ago,Unemployed,Yes,Yes,Previous and/or present wage employment,200,No,,,,,,,,,,,,,No,,,,,Yes,100,Yes,0,50,0,No,No,Yes,No,No,No,No,No,,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,300,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,500,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,Manufacturing,17,2,90208,334.975982527
966108370000001101,02,1,Limpopo,Female,38,African/Black,Married,Grade 11/Standard 9/Form 4,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,Within the owner’s dwelling/s – without its own space (e.g. a family room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water on site,Pit latrine without ventilation pipe,Cellular telephone,No accounts kept,,Don’t see a need to keep records,6,,,,,,,,,,,,,,Business created during the past 12 months,Less than a year ago,Unemployed,Yes,No,,,No,,,,,,,,,,,,,No,,,,,No,,Yes,28,820,0,No,No,No,No,No,No,Yes,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,0,0,0,300,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,400,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,Wholesale and retail trade,17,2,90202,660.024960447
966109470000001201,02,1,Limpopo,Female,47,African/Black,Never married,Certificate with Grade 12/Std 10,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,No fixed location/mobile,,,,,,,,,,,,,,,,Cellular telephone,Full annual accounts,"Yes, they are all recorded separately",,4,,,,,,,,,,,,,,Business created during the past 12 months,Less than a year ago,Unemployed,No,,,,,,,,,,,,,,,,,,,,,,No,,Yes,1000,1290,0,No,Yes,Yes,Yes,No,No,Yes,No,Assistance with marketing,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,0,0,0,0,0,0,0,,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,500,Spend it on items for the household,No,,No,,,Didn’t know that the business has to be registered,Didn’t know that the business has to be registered,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,Wholesale and retail trade,17,2,90201,872.310528879
966109470000002901,01,1,Limpopo,Female,66,African/Black,Widow/Widower,No schooling,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,Within the owner’s dwelling/s – without its own space (e.g. a family room),Permanent,No,,,,,,,,,,,Yes,Public tap/shared tap with others,Pit latrine without ventilation pipe,Cellular telephone,No accounts kept,,Don’t see a need to keep records,12,3000,High,Normal,Normal,Normal,High,High,Normal,Normal,Normal,High,Normal,High,,5 or more but less than 10 years ago,Unemployed,No,,,,,,,,,,,,,,,,,,,,,,No,,Yes,100,160,0,No,No,Yes,Yes,No,No,Yes,No,Better access to raw materials/supplies,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,0,0,0,50,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,250,Spend it on items for the household,No,,No,,,Didn’t know that the business has to be registered,Didn’t know that the business has to be registered,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,No schooling,Wholesale and retail trade,17,2,90201,1366.970099066
966109470000002901,03,1,Limpopo,Female,25,African/Black,Married,Grade 12/Standard 10/Form 5/Matric,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,Within the owner’s dwelling/s – without its own space (e.g. a family room),Permanent,No,,,,,,,,,,,Yes,Public tap/shared tap with others,Pit latrine without ventilation pipe,Cellular telephone,No accounts kept,,Don’t see a need to keep records,5,,,,,,,,,,,,,,Business created during the past 12 months,Less than a year ago,I want to earn money while I searched for a job,Yes,No,,,No,,,,,,,,,,,,,No,,,,,No,,Yes,150,400,0,No,No,No,Yes,No,No,Yes,No,Better access to raw materials/supplies,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,0,0,0,100,0,0,0,,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,400,Spend it on items for the household,No,,No,,,Didn’t know that the business has to be registered,Didn’t know that the business has to be registered,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary completed,Wholesale and retail trade,17,2,90201,1366.970099066
966109520000011702,01,1,Limpopo,Male,35,African/Black,Married,Grade 7/Standard 5/ ABET 3,No,No,No,,,,,,,,,,Employer (with employees),Building of complete constructions or parts thereof; civil e,Yes,,,,,,At customer’s homes or offices,,,,,,,,,,,,,,,,Cellular telephone,No accounts kept,,The business is too small,6,,,,,,,,,,,,,,No customers,10 or more years ago,Unemployed,No,,,,,,,,,,,,,,,,,,,,,,No,,Yes,0,4000,0,No,No,Yes,Yes,No,Yes,No,No,Assistance with marketing,Friends and relatives,Yes,0,0,2,0,2,0,0,0,2,0,0,00,0,0,0,00,2,0,0,0,0,0,0,0,00,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,4000,Save it in the bank,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,"Yes, from bank","Yes, from bank",No,No,No,No,Not applicable (no account),No,Debit card/ pay cash,No,No,Primary completed,Construction,17,2,90202,1139.696513367
966109520000011702,02,1,Limpopo,Female,29,African/Black,Married,Grade 10/Standard 8/Form 3,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,Other,Permanent,No,,,,,,,,,,,Not applicable,Public tap/shared tap with others,Pit latrine without ventilation pipe,Cellular telephone,No accounts kept,,The business is too small,2,,,,,,,,,,,,,,Business created during the past 12 months,Less than a year ago,Unemployed,Yes,No,,,Yes,No,Yes,No,No,No,No,No,No,No,600,No,,No,,,,,Yes,500,No,,850,0,Yes,No,Yes,Yes,No,No,No,No,Better access to raw materials/supplies,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,800,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,Wholesale and retail trade,17,2,90202,1021.582399049
966109520000014701,01,1,Limpopo,Female,36,African/Black,Widow/Widower,Diploma with less than Grade 12/Std 10,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,"On a footpath, street or open space",Temporary,Yes,Yes,No,No,No,No,No,No,No,Yes,160,Not applicable,Public tap/shared tap with others,Not applicable,Cellular telephone,No accounts kept,,No time to keep records,12,8500,Low,Low,Low,Low,Normal,Normal,Low,Low,Low,Normal,Normal,Low,,10 or more years ago,To survive/make ends meet/provide for my family,No,,,,,,,,,,,,,,,,,,,,,,No,,Yes,1000,1300,0,Yes,No,Yes,Yes,No,No,No,No,Better access to raw materials/supplies,Friends and relatives,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,1400,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,Wholesale and retail trade,17,2,90202,755.408614309
966109950000001001,01,1,Limpopo,Male,27,African/Black,Married,Grade 9/Standard 7/Form 2 / ABET 4,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,Within the owner’s dwelling/s – without its own space (e.g. a family room),Permanent,No,,,,,,,,,,,Yes,Public tap/shared tap with others,None,Cellular telephone,No accounts kept,,Don’t see a need to keep records,6,,,,,,,,,,,,,,Seasonal factors,1 or more but less than 3 years ago,To survive/make ends meet/provide for my family,No,,,,,,,,,,,,,,,,,,,,,,No,,Yes,0,0,0,No,No,No,No,Yes,No,No,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,300,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,900,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,Wholesale and retail trade,17,2,90204,874.854794331
966110290000001001,01,1,Limpopo,Female,72,African/Black,Widow/Widower,Grade 4/Standard 2,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,Within the owner’s dwelling/s – without its own space (e.g. a family room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water on site,Pit latrine without ventilation pipe,Cellular telephone,No accounts kept,,The business is too small,12,1800,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,,3 or more but less than 5 years ago,I like the activity,Yes,Yes,Old age grants,200,No,,,,,,,,,,,,,No,,,,,No,,Yes,300,0,0,No,No,No,No,No,No,No,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,150,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Less than primary completed,Wholesale and retail trade,17,2,90203,484.752080624
966110290000013001,01,1,Limpopo,Female,96,African/Black,Widow/Widower,Grade 8/Standard 6/Form 1,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Own account-worker (without employees),Human health activities,Yes,,,,,,Within the owner’s dwelling/s – without its own space (e.g. a family room),Permanent,No,,,,,,,,,,,Yes,Piped (Tap) water on site,Pit latrine with ventilation pipe,Cellular telephone,No accounts kept,,Don’t see a need to keep records,12,12000,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,,10 or more years ago,I like the activity,No,,,,,,,,,,,,,,,,,,,,,,No,,No,,1000,0,No,No,No,No,No,No,No,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,Spend it on items for the household,No,,No,,,Registration process is tedious / complicated,Registration process is tedious / complicated,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,"Community, social and personal services",17,2,90203,345.27606185
966110290000014501,01,1,Limpopo,Female,56,African/Black,Widow/Widower,No schooling,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,No fixed location/mobile,,,,,,,,,,,,,,,,Cellular telephone,No accounts kept,,The business is too small,12,4800,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,,10 or more years ago,Unemployed,No,,,,,,,,,,,,,,,,,,,,,,No,,No,,400,0,No,No,No,No,No,No,No,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,400,400,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,No schooling,Wholesale and retail trade,17,2,90203,680.585547229
967100330000016301,01,1,Limpopo,Female,22,African/Black,Never married,Grade 8/Standard 6/Form 1,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,No fixed location/mobile,,,,,,,,,,,,,,,,Cellular telephone,No accounts kept,,The business is too small,7,,,,,,,,,,,,,,Business created during the past 12 months,Less than a year ago,To survive/make ends meet/provide for my family,Yes,Yes,Previous and/or present wage employment,200,No,,,,,,,,,,,,,No,,,,,No,,Yes,2000,3000,0,Yes,No,No,No,No,No,No,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,0,0,0,0,0,,0,0,0,0,0,8,0,0,0,0,0,0,9,0,0,0,0,1000,1020,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,Wholesale and retail trade,17,1,90105,757.074993215
967100440000008101,01,1,Limpopo,Male,26,African/Black,Married,Grade 10/Standard 8/Form 3,No,No,No,,,,,,,,,,Own account-worker (without employees),Business activities N.E.C.,Yes,,,,,,No fixed location/mobile,,,,,,,,,,,,,,,,Cellular telephone,No accounts kept,,Don’t see a need to keep records,12,26400,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,,1 or more but less than 3 years ago,Unemployed,Yes,Yes,Previous and/or present wage employment,500,No,,,,,,,,,,,,,No,,,,,No,,No,,2400,0,No,No,No,No,No,No,No,No,,Business partners,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,2400,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,"Financial intermediation, insurance, real estate and business services",17,1,90105,1264.987846646
967100440000023101,01,1,Limpopo,Female,43,African/Black,Never married,Grade 9/Standard 7/Form 2 / ABET 4,No,No,No,,,,,,,,,,Own account-worker (without employees),Retail trade not in stores,Yes,,,,,,"On a footpath, street or open space","RENT FREE, WITHOUT PERMISSION (SQUATTING)",,,,,,,,,,,,No,Not applicable,None,Cellular telephone,No accounts kept,,Don’t see a need to keep records,12,30000,Normal,Normal,Normal,Normal,Normal,High,Normal,Normal,Normal,Normal,Normal,Normal,,1 or more but less than 3 years ago,Unemployed,Yes,Yes,Previous and/or present wage employment,600,No,,,,,,,,,,,,,No,,,,,Yes,1000,Yes,300,3800,0,No,No,No,No,No,No,No,No,,No advice received,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2500,2500,Spend it on items for the household,No,,No,,,The business does not meet registration requirements,The business does not meet registration requirements,No,No,No,No,No,No,Not applicable (no account),Not applicable (no account),Debit card/ pay cash,No,No,Secondary not completed,Wholesale and retail trade,17,1,90105,890.6615352170001
